27,India,http://economictimes.indiatimes.com,2017 can be breakthrough year for the Indian market,http://economictimes.indiatimes.com/markets/stocks/news/whos-afraid-of-trump-2017-can-be-breakthrough-year-for-indian-market/articleshow/56217864.cms,2017-01-12 09:46:37.519552
28,India,http://economictimes.indiatimes.com,"Mallya?s flight, Tata tussle gave India Inc a blot in '16",http://economictimes.indiatimes.com/markets/stocks/news/from-mallyas-flight-to-tata-tussle-and-yes-bank-qip-2016-gave-india-inc-a-blot/articleshow/56216387.cms,2017-01-12 09:46:37.519552
29,India,https://in.finance.yahoo.com,India to offer tax benefits to promote cashless economy - Arun Jaitley,https://in.finance.yahoo.com/news/india-offer-tax-benefit-promote-081341980.html,2017-01-12 09:46:37.519552
30,India,https://in.finance.yahoo.com,Weak global cues drag Indian equities lower,https://in.finance.yahoo.com/news/weak-global-cues-drag-indian-084604771.html,2017-01-12 09:46:37.519552
31,India,https://in.finance.yahoo.com,Apple in talks with India to manufacture locally - WSJ,https://in.finance.yahoo.com/news/apple-talks-india-manufacture-locally-084715037.html,2017-01-12 09:46:37.519552
33,India,http://www.financialexpress.com,From daring surgical strikes to Rafale jets: What stood out for India's armed forces in 2016,http://www.financialexpress.com/india-news/from-daring-surgical-strikes-to-rafale-jets-and-big-defence-deals-what-stood-out-for-indias-armed-forces-in-2016/489650/,2017-01-12 09:46:37.519552
34,India,http://www.financialexpress.com,"Demonetisation: Here's what can relieve rural India of cash-kill pains, put it on fast road to digital payments",http://www.financialexpress.com/opinion/demonetisation-heres-what-can-relieve-rural-india-of-cash-kill-pains-put-it-on-fast-road-to-digital-payments/460916/,2017-01-12 09:46:37.519552
35,India,http://www.financialexpress.com,Cyrus Mistry's surprise takes sting out of Indian Hotels' EGM,http://www.financialexpress.com/industry/cyrus-mistrys-surprise-takes-sting-out-of-indian-hotels-egm/481339/,2017-01-12 09:46:37.519552
36,India,http://www.livemint.com,Are bankers India's new corrupt?,http://www.livemint.com/Industry/VFK4mWLLGyWsvSDnMxmAkM/Are-bankers-Indias-new-corrupt.html,2017-01-12 09:46:37.519552
37,India,http://www.moneycontrol.com/news/,Mercedes-Benz India hoping for delicensing of all radar frequencies,http://www.moneycontrol.com/news/wheels/mercedes-benz-india-hoping-for-delicensingall-radar-frequencies_8176141.html,2017-01-12 09:46:37.519552
38,India,http://www.moneycontrol.com/news/,"Incredibly, car buyers outnumber tax payers in India",http://www.moneycontrol.com/news/wheels/incredibly-car-buyers-outnumber-tax-payersindia_8175661.html,2017-01-12 09:46:37.519552
39,India,http://profit.ndtv.com/news/latest,Cabinet Approves Sale Of India's First Pharma Company,http://profit.ndtv.com/news/economy/article-cabinet-approves-sale-of-indias-first-pharma-company-1642965,2017-01-12 09:46:37.519552
40,India,http://profit.ndtv.com/news/latest,India Has Taken Up Movement To Embrace Digital Transactions: PM Modi,http://profit.ndtv.com/news/economy/article-india-has-taken-up-movement-to-embrace-digital-transactions-pm-modi-1642871,2017-01-12 09:46:37.519552
41,Tata,http://www.business-standard.com,Burden of proof on Mistry as battle lines form for Tata legal showdown,http://www.business-standard.com/article/companies/burden-of-proof-on-mistry-as-battle-lines-forms-for-tata-legal-showdown-116122800146_1.html,2017-01-12 09:46:37.519552
42,Tata,http://www.business-standard.com,Boardroom war: Tata Sons sue Cyrus Mistry for breach of confidentiality,http://www.business-standard.com/article/companies/boardroom-war-tata-sons-sue-cyrus-mistry-for-breach-of-confidentiality-116122700617_1.html,2017-01-12 09:46:37.519552
43,Tata,http://www.business-standard.com,"Behind Tata-Mistry boardroom clash, a distinct set of governance rules",http://www.business-standard.com/article/companies/behind-tata-mistry-boardroom-clash-a-distinct-set-of-governance-rules-116122600091_1.html,2017-01-12 09:46:37.519552
44,Tata,http://www.business-standard.com,Newsmakers of the year 2016: Ratan Tata and Cyrus Mistry,http://www.business-standard.com/article/companies/newsmakers-of-the-year-2016-ratan-tata-and-cyrus-mistry-116122500420_1.html,2017-01-12 09:46:37.519552
45,Tata,http://www.business-standard.com,Tata-Mistry battle lesson for India Inc,http://www.business-standard.com/article/specials/tata-mistry-battle-lesson-for-india-inc-116121800825_1.html,2017-01-12 09:46:37.519552
46,Tata,http://www.cnbc.com,Battle lines forming for Tata legal showdown,http://www.cnbc.com/2016/12/27/reuters-america-battle-lines-forming-for-tata-legal-showdown.html,2017-01-12 09:46:37.519552
47,Tata,http://www.cnbc.com,"INSIGHT-Behind Tata-Mistry clash, a distinct set of governance rules",http://www.cnbc.com/2016/12/25/reuters-america-insight-behind-tata-mistry-clash-a-distinct-set-of-governance-rules.html,2017-01-12 09:46:37.519552
48,Tata,http://www.cnbc.com,UPDATE 1-Cyrus Mistry petition seeks ouster of Tata Sons board,http://www.cnbc.com/2016/12/21/reuters-america-update-1-cyrus-mistry-petition-seeks-ouster-of-tata-sons-board.html,2017-01-12 09:46:37.519552
49,Tata,http://www.cnbc.com,Ousted chairman Cyrus Mistry launches legal battle against India's Tata Sons,http://www.cnbc.com/2016/12/20/cyrus-mistry-launches-legal-battle-against-indias-tata-sons.html,2017-01-12 09:46:37.519552
50,Tata,http://economictimes.indiatimes.com,"Mallya?s flight, Tata tussle gave India Inc a blot in '16",http://economictimes.indiatimes.com/markets/stocks/news/from-mallyas-flight-to-tata-tussle-and-yes-bank-qip-2016-gave-india-inc-a-blot/articleshow/56216387.cms,2017-01-12 09:46:37.519552
51,Tata,https://in.finance.yahoo.com,"Cyrus Mistry quits Tata group company boards, but vows to fight on",https://in.finance.yahoo.com/news/former-tata-sons-chairman-cyrus-142427470.html,2017-01-12 09:46:37.519552
52,Tata,https://in.finance.yahoo.com,"Mistry's resignation a strategy, says Tata Sons",https://in.finance.yahoo.com/news/mistrys-resignation-strategy-says-tata-175404986.html,2017-01-12 09:46:37.519552
53,Tata,https://in.finance.yahoo.com,Will step down from Tata Group companies' posts: Mistry,https://in.finance.yahoo.com/news/step-down-tata-group-companies-140604340.html,2017-01-12 09:46:37.519552
